x, y
2.610000,0.959350
2.620000,0.963174
2.630000,0.966984
2.640000,0.970779
2.650000,0.974560
2.660000,0.978326
2.670000,0.982079
2.680000,0.985817
2.690000,0.989541
2.700000,0.993252
2.710000,0.996949
2.720000,1.000632
2.730000,1.004302
2.740000,1.007958
2.750000,1.011601
2.760000,1.015231
2.770000,1.018847
2.780000,1.022451
2.790000,1.026042
2.800000,1.029619
2.810000,1.033185
2.820000,1.036737
2.830000,1.040277
2.840000,1.043804
2.850000,1.047319
2.860000,1.050822
2.870000,1.054312
2.880000,1.057790
2.890000,1.061257
2.900000,1.064711
2.910000,1.068153
2.920000,1.071584
2.930000,1.075002
2.940000,1.078410
2.950000,1.081805
2.960000,1.085189
2.970000,1.088562
2.980000,1.091923
2.990000,1.095273
3.000000,1.098612
3.010000,1.101940
3.020000,1.105257
3.030000,1.108563
3.040000,1.111858
3.050000,1.115142
3.060000,1.118415
3.070000,1.121678
3.080000,1.124930
3.090000,1.128171
3.100000,1.131402
3.110000,1.134623
3.120000,1.137833
3.130000,1.141033
3.140000,1.144223
3.150000,1.147403
3.160000,1.150572
3.170000,1.153732
3.180000,1.156881
3.190000,1.160021
3.200000,1.163151
3.210000,1.166271
3.220000,1.169381
3.230000,1.172482
3.240000,1.175573
3.250000,1.178655
3.260000,1.181727
3.270000,1.184790
3.280000,1.187843
3.290000,1.190888
3.300000,1.193923
3.310000,1.196948
3.320000,1.199965
3.330000,1.202972
3.340000,1.205971
3.350000,1.208960
3.360000,1.211941
3.370000,1.214913
3.380000,1.217876
3.390000,1.220830
3.400000,1.223775
3.410000,1.226712
3.420000,1.229641
3.430000,1.232560
3.440000,1.235472
3.450000,1.238374
3.460000,1.241269
3.470000,1.244155
3.480000,1.247032
3.490000,1.249902
3.500000,1.252763
3.510000,1.255616
3.520000,1.258461
3.530000,1.261298
3.540000,1.264127
3.550000,1.266948
3.560000,1.269761
3.570000,1.272566
3.580000,1.275363
3.590000,1.278152
3.600000,1.280934
3.610000,1.283708
3.620000,1.286474
3.630000,1.289233
3.640000,1.291984
3.650000,1.294727
3.660000,1.297463
3.670000,1.300192
3.680000,1.302913
3.690000,1.305627
3.700000,1.308333
3.710000,1.311032
3.720000,1.313724
3.730000,1.316408
3.740000,1.319086
3.750000,1.321756
3.760000,1.324419
3.770000,1.327075
3.780000,1.329724
3.790000,1.332366
3.800000,1.335001
3.810000,1.337629
3.820000,1.340250
3.830000,1.342865
3.840000,1.345472
3.850000,1.348073
3.860000,1.350667
3.870000,1.353255
3.880000,1.355835
3.890000,1.358409
3.900000,1.360977
3.910000,1.363537
3.920000,1.366092
3.930000,1.368639
3.940000,1.371181
3.950000,1.373716
3.960000,1.376244
3.970000,1.378766
3.980000,1.381282
3.990000,1.383791
4.000000,1.386294
4.010000,1.388791
4.020000,1.391282
4.030000,1.393766
4.040000,1.396245
4.050000,1.398717
4.060000,1.401183
4.070000,1.403643
4.080000,1.406097
4.090000,1.408545
4.100000,1.410987
4.110000,1.413423
4.120000,1.415853
4.130000,1.418277
4.140000,1.420696
4.150000,1.423108
4.160000,1.425515
4.170000,1.427916
4.180000,1.430311
4.190000,1.432701
4.200000,1.435085
4.210000,1.437463
4.220000,1.439835
4.230000,1.442202
4.240000,1.444563
4.250000,1.446919
4.260000,1.449269
4.270000,1.451614
4.280000,1.453953
4.290000,1.456287
4.300000,1.458615
4.310000,1.460938
4.320000,1.463255
4.330000,1.465568
4.340000,1.467874
4.350000,1.470176
4.360000,1.472472
4.370000,1.474763
4.380000,1.477049
4.390000,1.479329
4.400000,1.481605
4.410000,1.483875
4.420000,1.486140
4.430000,1.488400
4.440000,1.490654
4.450000,1.492904
4.460000,1.495149
4.470000,1.497388
4.480000,1.499623
4.490000,1.501853
4.500000,1.504077
4.510000,1.506297
4.520000,1.508512
4.530000,1.510722
4.540000,1.512927
4.550000,1.515127
4.560000,1.517323
4.570000,1.519513
4.580000,1.521699
4.590000,1.523880
4.600000,1.526056
4.610000,1.528228
4.620000,1.530395
4.630000,1.532557
4.640000,1.534714
4.650000,1.536867
4.660000,1.539015
4.670000,1.541159
4.680000,1.543298
4.690000,1.545433
4.700000,1.547563
4.710000,1.549688
4.720000,1.551809
4.730000,1.553925
4.740000,1.556037
4.750000,1.558145
4.760000,1.560248
4.770000,1.562346
4.780000,1.564441
4.790000,1.566530
4.800000,1.568616
4.810000,1.570697
4.820000,1.572774
4.830000,1.574847
4.840000,1.576915
4.850000,1.578979
4.860000,1.581038
4.870000,1.583094
4.880000,1.585145
4.890000,1.587192
4.900000,1.589235
4.910000,1.591274
4.920000,1.593309
4.930000,1.595339
4.940000,1.597365
4.950000,1.599388
4.960000,1.601406
4.970000,1.603420
4.980000,1.605430
4.990000,1.607436
5.000000,1.609438
5.010000,1.611436
5.020000,1.613430
5.030000,1.615420
5.040000,1.617406
5.050000,1.619388
5.060000,1.621367
5.070000,1.623341
5.080000,1.625311
5.090000,1.627278
5.100000,1.629241
5.110000,1.631199
5.120000,1.633154
5.130000,1.635106
5.140000,1.637053
5.150000,1.638997
5.160000,1.640937
5.170000,1.642873
5.180000,1.644805
5.190000,1.646734
5.200000,1.648659
5.210000,1.650580
5.220000,1.652497
5.230000,1.654411
5.240000,1.656322
5.250000,1.658228
5.260000,1.660131
5.270000,1.662030
5.280000,1.663926
5.290000,1.665818
5.300000,1.667707
5.310000,1.669592
5.320000,1.671473
5.330000,1.673351
5.340000,1.675226
5.350000,1.677097
5.360000,1.678964
5.370000,1.680828
5.380000,1.682688
5.390000,1.684545
5.400000,1.686399
5.410000,1.688249
5.420000,1.690096
5.430000,1.691939
5.440000,1.693779
5.450000,1.695616
5.460000,1.697449
5.470000,1.699279
5.480000,1.701105
5.490000,1.702928
5.500000,1.704748
5.510000,1.706565
5.520000,1.708378
5.530000,1.710188
5.540000,1.711995
5.550000,1.713798
5.560000,1.715598
5.570000,1.717395
5.580000,1.719189
5.590000,1.720979
5.600000,1.722767
5.610000,1.724551
5.620000,1.726332
5.630000,1.728109
5.640000,1.729884
5.650000,1.731656
5.660000,1.733424
5.670000,1.735189
5.680000,1.736951
5.690000,1.738710
5.700000,1.740466
5.710000,1.742219
5.720000,1.743969
5.730000,1.745716
5.740000,1.747459
5.750000,1.749200
5.760000,1.750938
5.770000,1.752672
5.780000,1.754404
5.790000,1.756132
5.800000,1.757858
5.810000,1.759581
5.820000,1.761300
5.830000,1.763017
5.840000,1.764731
5.850000,1.766442
5.860000,1.768150
5.870000,1.769855
5.880000,1.771557
5.890000,1.773256
5.900000,1.774952
5.910000,1.776646
5.920000,1.778336
5.930000,1.780024
5.940000,1.781709
5.950000,1.783391
5.960000,1.785071
5.970000,1.786747
5.980000,1.788421
5.990000,1.790091
6.000000,1.791760
6.010000,1.793425
6.020000,1.795087
6.030000,1.796747
6.040000,1.798404
6.050000,1.800058
6.060000,1.801710
6.070000,1.803359
6.080000,1.805005
6.090000,1.806648
6.100000,1.808289
6.110000,1.809927
6.120000,1.811562
6.130000,1.813195
6.140000,1.814825
6.150000,1.816452
6.160000,1.818077
6.170000,1.819699
6.180000,1.821318
6.190000,1.822935
6.200000,1.824549
6.210000,1.826161
6.220000,1.827770
6.230000,1.829376
6.240000,1.830980
6.250000,1.832582
6.260000,1.834180
6.270000,1.835776
6.280000,1.837370
6.290000,1.838961
6.300000,1.840550
6.310000,1.842136
6.320000,1.843719
6.330000,1.845300
6.340000,1.846879
6.350000,1.848455
6.360000,1.850028
6.370000,1.851600
6.380000,1.853168
6.390000,1.854734
6.400000,1.856298
6.410000,1.857859
6.420000,1.859418
6.430000,1.860975
6.440000,1.862529
6.450000,1.864080
6.460000,1.865629
6.470000,1.867176
6.480000,1.868721
6.490000,1.870263
6.500000,1.871802
6.510000,1.873340
6.520000,1.874874
6.530000,1.876407
6.540000,1.877937
6.550000,1.879465
6.560000,1.880991
6.570000,1.882514
6.580000,1.884035
6.590000,1.885553
6.600000,1.887070
6.610000,1.888584
6.620000,1.890095
6.630000,1.891605
6.640000,1.893112
6.650000,1.894617
6.660000,1.896120
6.670000,1.897620
6.680000,1.899118
6.690000,1.900614
6.700000,1.902108
6.710000,1.903599
6.720000,1.905088
6.730000,1.906575
6.740000,1.908060
6.750000,1.909543
6.760000,1.911023
6.770000,1.912501
6.780000,1.913977
6.790000,1.915451
6.800000,1.916923
6.810000,1.918392
6.820000,1.919860
6.830000,1.921325
6.840000,1.922788
6.850000,1.924249
6.860000,1.925707
6.870000,1.927164
6.880000,1.928619
6.890000,1.930071
6.900000,1.931521
6.910000,1.932970
6.920000,1.934416
6.930000,1.935860
6.940000,1.937302
6.950000,1.938742
6.960000,1.940180
6.970000,1.941615
6.980000,1.943049
6.990000,1.944481
7.000000,1.945910
7.010000,1.947338
7.020000,1.948763
7.030000,1.950187
7.040000,1.951608
7.050000,1.953028
7.060000,1.954445
7.070000,1.955861
7.080000,1.957274
7.090000,1.958685
7.100000,1.960095
7.110000,1.961502
7.120000,1.962908
7.130000,1.964311
7.140000,1.965713
7.150000,1.967112
7.160000,1.968510
7.170000,1.969906
7.180000,1.971299
7.190000,1.972691
7.200000,1.974081
7.210000,1.975469
7.220000,1.976855
7.230000,1.978239
7.240000,1.979621
7.250000,1.981002
7.260000,1.982380
7.270000,1.983756
7.280000,1.985131
7.290000,1.986504
7.300000,1.987874
7.310000,1.989243
7.320000,1.990610
7.330000,1.991976
7.340000,1.993339
7.350000,1.994700
7.360000,1.996060
7.370000,1.997418
7.380000,1.998774
7.390000,2.000128
7.400000,2.001480
7.410000,2.002830
7.420000,2.004179
7.430000,2.005526
7.440000,2.006871
7.450000,2.008214
7.460000,2.009555
7.470000,2.010895
7.480000,2.012233
7.490000,2.013569
7.500000,2.014903
7.510000,2.016236
7.520000,2.017566
7.530000,2.018895
7.540000,2.020222
7.550000,2.021548
7.560000,2.022871
7.570000,2.024193
7.580000,2.025513
7.590000,2.026832
7.600000,2.028148
7.610000,2.029463
7.620000,2.030776
7.630000,2.032088
7.640000,2.033398
7.650000,2.034706
7.660000,2.036012
7.670000,2.037317
7.680000,2.038620
7.690000,2.039921
7.700000,2.041220
7.710000,2.042518
7.720000,2.043814
7.730000,2.045109
7.740000,2.046402
7.750000,2.047693
7.760000,2.048982
7.770000,2.050270
7.780000,2.051556
7.790000,2.052841
7.800000,2.054124
7.810000,2.055405
7.820000,2.056685
7.830000,2.057963
7.840000,2.059239
7.850000,2.060514
7.860000,2.061787
7.870000,2.063058
7.880000,2.064328
7.890000,2.065596
7.900000,2.066863
7.910000,2.068128
7.920000,2.069391
7.930000,2.070653
7.940000,2.071913
7.950000,2.073172
7.960000,2.074429
7.970000,2.075685
7.980000,2.076938
7.990000,2.078191
8.000000,2.079442
8.010000,2.080691
8.020000,2.081938
8.030000,2.083185
8.040000,2.084429
8.050000,2.085672
8.060000,2.086914
8.070000,2.088154
8.080000,2.089392
8.090000,2.090629
8.100000,2.091864
8.110000,2.093098
8.120000,2.094330
8.130000,2.095561
8.140000,2.096790
8.150000,2.098018
8.160000,2.099244
8.170000,2.100469
8.180000,2.101692
8.190000,2.102914
8.200000,2.104134
8.210000,2.105353
8.220000,2.106570
8.230000,2.107786
8.240000,2.109000
8.250000,2.110213
8.260000,2.111425
8.270000,2.112635
8.280000,2.113843
8.290000,2.115050
8.300000,2.116256
8.310000,2.117460
8.320000,2.118662
8.330000,2.119864
8.340000,2.121063
8.350000,2.122262
8.360000,2.123458
8.370000,2.124654
8.380000,2.125848
8.390000,2.127041
8.400000,2.128232
8.410000,2.129422
8.420000,2.130610
8.430000,2.131797
8.440000,2.132982
8.450000,2.134166
8.460000,2.135349
8.470000,2.136531
8.480000,2.137710
8.490000,2.138889
8.500000,2.140066
8.510000,2.141242
8.520000,2.142416
8.530000,2.143589
8.540000,2.144761
8.550000,2.145931
8.560000,2.147100
8.570000,2.148268
8.580000,2.149434
8.590000,2.150599
8.600000,2.151762
8.610000,2.152924
8.620000,2.154085
8.630000,2.155245
8.640000,2.156403
8.650000,2.157559
8.660000,2.158715
8.670000,2.159869
8.680000,2.161022
8.690000,2.162173
8.700000,2.163323
8.710000,2.164472
8.720000,2.165619
8.730000,2.166765
8.740000,2.167910
8.750000,2.169054
8.760000,2.170196
8.770000,2.171337
8.780000,2.172476
8.790000,2.173615
8.800000,2.174752
8.810000,2.175887
8.820000,2.177022
8.830000,2.178155
8.840000,2.179287
8.850000,2.180418
8.860000,2.181547
8.870000,2.182675
8.880000,2.183802
8.890000,2.184927
8.900000,2.186051
8.910000,2.187174
8.920000,2.188296
8.930000,2.189416
8.940000,2.190536
8.950000,2.191654
8.960000,2.192770
8.970000,2.193886
8.980000,2.195000
8.990000,2.196113
9.000000,2.197225
9.010000,2.198335
9.020000,2.199444
9.030000,2.200552
9.040000,2.201659
9.050000,2.202765
9.060000,2.203869
9.070000,2.204972
9.080000,2.206074
9.090000,2.207175
9.100000,2.208274
9.110000,2.209373
9.120000,2.210470
9.130000,2.211566
9.140000,2.212660
9.150000,2.213754
9.160000,2.214846
9.170000,2.215937
9.180000,2.217027
9.190000,2.218116
9.200000,2.219204
9.210000,2.220290
9.220000,2.221375
9.230000,2.222459
9.240000,2.223542
9.250000,2.224624
9.260000,2.225704
9.270000,2.226783
9.280000,2.227862
9.290000,2.228939
9.300000,2.230014
9.310000,2.231089
9.320000,2.232163
9.330000,2.233235
9.340000,2.234306
9.350000,2.235376
9.360000,2.236445
9.370000,2.237513
9.380000,2.238580
9.390000,2.239645
9.400000,2.240710
9.410000,2.241773
9.420000,2.242835
9.430000,2.243896
9.440000,2.244956
9.450000,2.246015
9.460000,2.247072
9.470000,2.248129
9.480000,2.249184
9.490000,2.250239
9.500000,2.251292
9.510000,2.252344
9.520000,2.253395
9.530000,2.254445
9.540000,2.255494
9.550000,2.256541
9.560000,2.257588
9.570000,2.258633
9.580000,2.259678
9.590000,2.260721
9.600000,2.261763
9.610000,2.262804
9.620000,2.263844
9.630000,2.264883
9.640000,2.265921
9.650000,2.266958
9.660000,2.267994
9.670000,2.269028
9.680000,2.270062
9.690000,2.271094
9.700000,2.272126
9.710000,2.273156
9.720000,2.274186
9.730000,2.275214
9.740000,2.276241
9.750000,2.277267
9.760000,2.278292
9.770000,2.279317
9.780000,2.280340
9.790000,2.281362
9.800000,2.282382
9.810000,2.283402
9.820000,2.284421
9.830000,2.285439
9.840000,2.286456
9.850000,2.287472
9.860000,2.288486
9.870000,2.289500
9.880000,2.290513
9.890000,2.291524
9.900000,2.292535
9.910000,2.293544
9.920000,2.294553
9.930000,2.295561
9.940000,2.296567
9.950000,2.297573
9.960000,2.298577
9.970000,2.299581
9.980000,2.300583
9.990000,2.301585
10.000000,2.302585
